block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,map50,map50_95,map75
0,0,0,0,0,1,0,1,0,1,1,1,0.4172395121578126,0.3425457990374529,0.38530126492850647
0,0,0,0,1,1,1,0,1,0,1,1,0.4105036444330019,0.33863556351430474,0.3763912850108903
0,0,0,1,0,0,1,1,0,0,0,0,0.4085649279342197,0.33121208553056886,0.3708790529725623
0,0,1,1,1,1,1,1,0,1,0,1,0.4199279129791899,0.3483122296991573,0.3779941107158555
0,1,1,1,1,0,1,1,0,1,1,1,0.41726363149856915,0.3411587519578344,0.3827276148380772
0,0,1,0,0,0,1,0,1,1,0,0,0.4041911933646305,0.33250141888580753,0.37156183690823075
1,1,1,1,1,1,0,0,1,1,0,1,0.41160778913714385,0.34349645317902333,0.3879950197231702
1,0,0,1,1,1,0,0,1,0,0,0,0.40026124018654974,0.32984391629680687,0.36735060853521667
1,1,1,1,1,1,0,1,1,1,0,0,0.4002334018160267,0.33509589089292274,0.37180401751256725
0,1,0,0,0,1,1,0,0,1,0,0,0.4132556823254935,0.33581135679961543,0.3766466218026087
0,0,0,1,1,0,0,0,0,1,1,1,0.41476811636661026,0.34216349908126664,0.3817307256686223
1,0,1,0,0,1,1,1,1,0,1,1,0.40475177436375964,0.3401128065780535,0.3795679014768188
1,1,1,1,0,0,1,0,1,0,1,1,0.40678478331723156,0.333117279275144,0.3628537952779552
1,1,1,1,1,1,0,1,0,1,0,0,0.3982166869145298,0.33334602993593027,0.3713102145716205
1,1,0,0,1,0,0,1,1,0,0,1,0.4029291207376686,0.3357985088363397,0.3712874826563575
0,1,0,1,1,1,1,1,1,0,1,1,0.3971410266560178,0.3301216627022697,0.35999855089492766
0,1,1,1,0,0,0,1,1,1,1,0,0.4167132430055364,0.3395109918914738,0.3810781346820654
1,1,1,1,1,0,1,0,1,0,0,0,0.39668888584187684,0.3273463238452491,0.3599284900493002
1,1,1,0,1,0,1,1,0,0,0,0,0.39064284938493404,0.3250070025264174,0.35712001821871736
0,1,1,1,0,1,0,0,1,1,0,0,0.4100237556614133,0.3337288002001326,0.3732358520506098
0,0,1,0,1,1,1,0,1,1,0,0,0.3985584845250374,0.330636469097627,0.3673723509756551
1,0,0,1,0,1,0,0,0,1,0,0,0.40378008789924635,0.33528443484990555,0.37680094751583787
1,1,1,1,0,0,1,0,1,1,0,1,0.41750261545143064,0.3427017940464915,0.375709782168146
1,0,1,1,0,0,0,1,0,1,1,0,0.39609671638449184,0.33134609371871887,0.36901275578692433
1,1,1,1,1,1,0,0,1,0,0,0,0.38871455879508593,0.32682299460122854,0.3646885891341545
1,1,0,0,0,1,1,1,0,1,0,0,0.4080091898350147,0.33632044896862384,0.3755169488334662
1,1,0,0,0,1,1,0,0,0,0,0,0.4001998992417043,0.32984032938703156,0.37031008703750656
0,1,1,0,1,0,0,1,0,0,1,1,0.41291570325119586,0.3452562637887696,0.384244550663393
1,1,1,0,1,0,1,0,1,0,1,1,0.40262370124572017,0.3352883239320871,0.375207368576721
0,0,1,0,1,0,1,1,0,1,0,0,0.41157120087009613,0.3330657935317051,0.3617243698784112
0,1,0,0,0,0,1,1,0,0,1,1,0.42083537279078476,0.3473500928347956,0.38400610414118697
1,1,0,1,1,1,0,0,0,0,0,1,0.41272222173079604,0.34657493274677437,0.3852294264293241
1,1,1,1,1,0,1,0,0,0,1,0,0.39335782500847405,0.326159670318011,0.3599332980566653
1,0,0,1,1,1,0,0,1,0,1,0,0.4094970537119476,0.3364114982942846,0.3732630733784969
1,1,1,1,0,0,0,1,1,0,0,1,0.4068396493022476,0.336323352024234,0.37207818302592616
1,0,0,1,1,1,0,0,0,0,0,0,0.39680210946451006,0.3286794420354702,0.37242734317682163
1,0,1,1,1,0,1,0,1,0,1,0,0.3987810960537828,0.3344739764642591,0.3705164803149976
0,0,0,1,1,0,0,0,1,1,1,1,0.41214566602284297,0.3374150407368913,0.37630030152302607
0,1,0,0,0,0,1,1,0,1,1,0,0.4116560678159049,0.3370398450025317,0.37511277374452295
1,0,1,0,1,1,1,1,1,0,0,1,0.4051134966799104,0.3361905941922278,0.36280390367753834
1,1,1,0,0,1,0,0,1,0,1,1,0.4025036977620716,0.33729919303678685,0.377929587513465
1,1,1,0,0,0,0,1,1,1,1,0,0.3978964621645028,0.3319898867722415,0.37061499841645734
1,0,1,0,0,1,1,0,0,1,0,1,0.4140174601474945,0.34246031432904095,0.37509468517748035
0,0,0,1,1,0,0,1,1,0,0,1,0.4120971581174122,0.3391438804313596,0.3765952948219519
0,1,0,0,1,1,1,0,0,1,1,0,0.41321113298399986,0.33490512792531685,0.37758427252905435
1,0,1,0,0,0,0,0,1,1,0,1,0.39756095736867514,0.3331852295119795,0.3709997946584175
0,0,0,0,1,0,0,0,1,1,1,0,0.3994070693780338,0.33008267210182124,0.3686886839437687
0,0,1,1,1,0,1,1,1,0,1,1,0.4135379651548715,0.33986177361599507,0.36958816195149724
1,1,1,0,0,0,0,0,0,1,1,0,0.39447188272404426,0.32832658679058113,0.3674735904122575
0,1,1,0,1,1,1,1,0,1,1,1,0.42833704984761095,0.35370980637563537,0.3923549148954851
1,0,0,0,1,1,1,1,1,0,0,0,0.4006683165853252,0.32906378966450844,0.359909571310452
0,1,0,0,1,0,1,0,0,1,1,1,0.41482315637471046,0.3421088402107604,0.3833991606326597
1,0,1,1,0,0,1,1,1,0,1,1,0.4060642310991868,0.33674410413248956,0.36020654938052404
0,0,1,0,1,1,0,1,1,1,0,1,0.41091871237952016,0.3406991027702981,0.379575681321519
1,0,1,1,1,0,0,0,0,0,1,0,0.39006853926710017,0.32802687308125267,0.36454604122015827
1,1,0,0,0,1,0,1,1,1,1,0,0.39512875236215395,0.32877675126177164,0.36858777328072834
0,1,1,1,1,0,0,1,1,0,1,1,0.4200739266929622,0.34685756338255735,0.38851545743133753
0,0,0,0,0,1,1,1,1,1,0,1,0.4133308419297847,0.3395500799486814,0.3758749135933311
1,1,0,1,0,0,0,1,0,1,0,1,0.4210910227427111,0.34964840465986746,0.3896394791697665
1,0,0,0,0,0,1,1,1,1,0,1,0.414316097405145,0.3440654462889536,0.3721739412340789
0,1,1,0,0,1,1,1,0,0,0,1,0.4182062329646049,0.3468357650324534,0.38061546259486534
0,0,1,0,0,1,0,0,0,1,0,0,0.3966257938922281,0.3276917370825842,0.36804794347029685
0,0,1,0,1,1,0,1,0,1,0,1,0.4230668171384429,0.34985462309488435,0.39106452078716414
1,1,0,1,0,1,1,1,1,0,1,0,0.4019477727083389,0.33048263850876747,0.37063146548115977
0,0,1,1,1,0,0,0,1,1,1,1,0.40883327335393893,0.3377747696974279,0.37807788212025983
1,0,1,0,0,0,1,1,1,0,0,1,0.41744273564755696,0.34233626095294223,0.3725892161357136
1,1,1,0,1,1,0,1,0,0,0,0,0.38498175414656216,0.3225387266893311,0.3624528089884668
0,1,0,1,0,1,0,0,1,1,1,1,0.41690417693705073,0.3452723547241727,0.3848577575815415
1,0,1,1,0,0,1,1,1,1,0,1,0.4156184340145327,0.3431001869492137,0.37013259633349715
0,1,1,1,0,1,0,0,0,1,1,0,0.40897784580479674,0.3361411477436192,0.37673089717267216
0,0,0,1,1,0,1,1,1,1,1,1,0.41353716467936585,0.3401233884654007,0.3812911795765225
0,0,0,0,1,1,0,0,0,0,1,0,0.40713353868060564,0.3349916625639957,0.3768283949953192
0,1,0,0,1,1,1,1,0,0,1,1,0.41675237454247877,0.34569006467461116,0.3822535977862575
1,1,0,1,0,0,1,1,0,0,0,0,0.40410126802116886,0.33272740706543047,0.37196543919634906
0,0,1,0,0,1,0,0,0,0,1,0,0.4006494036365622,0.3311837302895189,0.3705883629802948
1,1,0,1,1,1,1,1,1,1,0,0,0.401421443449775,0.33067552920506044,0.36280865898198555
0,1,0,1,1,1,0,0,1,1,0,0,0.38675373549384745,0.320970271768415,0.35748530637138787
0,0,1,1,0,1,0,1,0,1,0,1,0.4169212660903702,0.3411515081113949,0.38384795228247565
1,0,1,1,0,1,0,0,0,0,1,1,0.4071884422248359,0.3405991831304306,0.3800840375284643
1,0,0,1,0,1,0,0,0,0,1,0,0.4059957872278241,0.3353008591276844,0.3779660552108614
1,1,0,0,1,0,0,0,1,0,1,1,0.3924209473813699,0.32612049536216087,0.3596923418880261
0,0,1,1,1,0,0,1,0,1,0,0,0.40213673386280574,0.3310195602185685,0.37166757117038585
0,1,0,0,1,0,1,0,0,0,0,0,0.40029754448761384,0.3262279350852834,0.3643229288455887
0,1,0,0,1,0,1,0,0,1,0,1,0.41198759302715227,0.341066674141187,0.3822373733228155
1,1,0,0,0,0,0,0,0,1,1,1,0.40318599382800924,0.33641615548237397,0.3702447344730804
0,0,0,0,0,1,0,0,1,1,0,1,0.4175998325182104,0.3377809095903416,0.3807251256013411
0,0,1,1,0,0,0,0,0,1,0,1,0.41257733575164107,0.3422079136075509,0.37941920085805375
0,0,0,0,0,0,0,0,1,1,0,1,0.41623904120789973,0.33958447370757094,0.37988300234346095
1,0,0,0,0,0,1,1,1,0,0,0,0.40372385395538957,0.3303376939150411,0.36105818223488867
0,1,0,1,1,1,1,1,0,1,0,1,0.4106733051143137,0.34060641131087316,0.3689049911403648
1,1,0,1,0,1,0,0,0,0,0,1,0.40878597796234384,0.340105110557576,0.3782237328254007
0,1,0,1,1,0,1,1,1,1,1,0,0.40129063650113117,0.32409586564239823,0.3625525106888285
0,1,1,0,1,0,0,0,1,0,0,1,0.40887050661027385,0.3370126685256907,0.3764912412433775
0,0,1,1,1,0,1,0,0,1,1,0,0.3998578709998378,0.32875222994277575,0.3647066716877596
0,1,0,1,0,1,1,1,1,0,1,1,0.4184616554436322,0.34623273103706803,0.38302895967512174
1,0,0,1,0,0,0,0,0,0,1,1,0.4129454986705632,0.34114437697268535,0.37163443875862157
1,0,0,1,1,0,1,0,1,1,0,1,0.40003295618511664,0.33628070830183465,0.37072437205922365
1,1,0,0,0,0,1,1,0,0,1,1,0.42044631336893473,0.34706181634645333,0.3717280216878539
0,1,0,0,0,1,1,1,0,0,1,1,0.41397467145711786,0.3446580183231868,0.3789548834033016
0,0,0,1,0,0,0,0,1,1,1,1,0.41298477455178223,0.34003616402304526,0.37629183708325836
1,0,1,0,0,0,0,1,1,0,1,0,0.401391394450909,0.3346594615550426,0.36763934436070345
0,0,0,1,0,1,0,1,1,1,0,0,0.4015316957483406,0.326694940238266,0.36876600767201
1,0,0,1,1,1,0,1,1,0,0,1,0.40519205946923487,0.33825280070293345,0.37339244090815865
1,0,1,1,1,0,0,1,0,0,1,1,0.4172301748264888,0.3473136095672799,0.3886718667588214
1,1,0,0,0,0,0,1,0,0,1,1,0.4141076100997564,0.3433171937215562,0.3828968338904185
0,0,1,0,1,0,0,1,0,0,0,1,0.41729364246213096,0.34577910068372936,0.38888206396875213
1,0,0,0,1,0,1,1,0,1,0,0,0.4092558140704536,0.33791909348408866,0.3807247680147639
0,1,1,0,0,1,0,1,1,1,0,0,0.40844111273168054,0.3344929706636228,0.37492227390198796
1,1,0,1,0,1,0,1,1,1,1,1,0.4147444990285189,0.34194403439889676,0.3789137749716826
1,0,1,1,0,1,1,0,0,0,0,1,0.4071960881165726,0.3376738412425078,0.3711942301256388
0,0,1,1,0,1,1,1,0,0,0,0,0.405530475360696,0.33501687410317865,0.37390983194062055
1,1,1,0,1,1,0,0,1,1,0,1,0.40429570027366935,0.3396341778404353,0.3800044954864925
0,1,0,1,1,0,1,0,0,1,1,0,0.4097330065728106,0.3362158072095137,0.37606950131489386
1,0,0,1,1,0,1,0,1,0,1,0,0.3987478012103717,0.33309108237872626,0.3719231540059099
1,1,0,1,1,1,1,1,1,1,0,1,0.4099532730955027,0.3385057477919132,0.3655655632050229
1,0,0,1,1,1,1,0,0,0,0,1,0.40479472980600756,0.3381882026526145,0.37528786671377024
0,0,1,0,0,0,0,0,1,0,1,1,0.4126487580179807,0.34111885329021696,0.3776089991116386
0,1,1,1,0,0,1,0,0,1,1,1,0.422829377877471,0.345473275744275,0.3844409135242411
0,1,1,1,1,1,0,0,0,1,0,0,0.4088393897543075,0.33709998741687786,0.37967335835390603
1,0,1,0,1,1,1,1,0,1,1,0,0.40295765905863845,0.33033769592881457,0.35991966599013936
1,0,1,1,1,1,1,0,0,0,1,0,0.3976626142350603,0.3336483493291316,0.36952310808624284
1,0,1,0,0,1,1,1,0,0,1,0,0.40312101507749115,0.3365534600836673,0.3761792140873284
1,0,0,0,0,0,1,0,0,0,0,0,0.40396217718648403,0.3339764297178894,0.37706660231544487
0,0,1,0,0,1,1,1,1,1,0,0,0.3993375524378786,0.32920146981674947,0.36776074165343875
1,0,0,0,0,1,0,0,0,1,0,1,0.4121459575519118,0.3405428764900848,0.38377350517275033
1,1,0,0,1,0,1,0,1,1,0,1,0.4025884878602053,0.33569642034930663,0.3715027236345806
1,1,1,1,1,0,0,0,0,0,1,0,0.3853107907005272,0.32209661359129255,0.3606247653530099
1,0,1,1,1,0,1,1,0,0,0,1,0.40873743863259104,0.3439689916359061,0.3805657918572753
0,0,1,1,0,1,0,0,1,0,0,0,0.39688664251111283,0.3290876301405281,0.3681818579800028
0,1,1,1,1,0,1,0,1,1,1,1,0.4215116133917566,0.3412694099249621,0.3748125906980953
0,1,0,0,1,0,0,1,0,1,0,0,0.39665868193238946,0.3268063992534216,0.3636958089494195
1,1,1,0,0,1,1,0,0,1,1,1,0.4123765089969832,0.345273483657544,0.38392280744133045
1,1,1,0,0,0,0,0,0,0,1,1,0.3997105558467861,0.33391952015410514,0.37088534489096137
1,0,0,0,0,0,1,0,0,0,1,1,0.41347483173995725,0.34397956340755453,0.3839891724296151
0,1,1,0,1,0,1,0,0,0,0,0,0.4033995531424055,0.32939947527272434,0.3729176312534183
0,0,0,0,1,0,0,1,1,1,0,1,0.4201678305560157,0.34556393666449564,0.38664987281128965
0,1,0,1,1,1,1,1,1,0,1,0,0.3934709587699402,0.3219245051826455,0.35312966623600117
0,1,0,0,1,1,0,1,0,1,0,1,0.41069222792296656,0.339884376647896,0.37405103217339847
1,1,0,1,0,1,0,1,0,0,1,0,0.40698131805137727,0.33525637270486,0.37535424294909947
1,0,0,0,0,0,1,1,0,0,0,1,0.4067861332320207,0.3355318821202268,0.36397595149479317
1,0,1,1,0,1,0,1,1,1,1,1,0.42287500767430847,0.3517014466637973,0.39160158924956695
1,0,1,0,0,1,0,1,1,0,0,0,0.39264014561792965,0.32620514941455697,0.3589923412792391
1,1,0,1,1,1,0,1,1,0,1,0,0.39541993460145275,0.3316222425570642,0.3693623177406693
1,0,1,0,1,1,0,0,0,1,0,1,0.402361517764282,0.3343371532088045,0.36882907499669126
1,1,0,1,0,0,0,1,0,0,1,1,0.42047627642989704,0.34954517945154656,0.38711482819320875
0,0,1,1,0,1,0,1,0,1,1,1,0.42001135071419027,0.3439981958638972,0.3842654720200873
1,1,0,0,1,1,0,1,0,0,1,0,0.40030819965096803,0.33308972161018213,0.36860277428505933
1,1,0,1,0,0,1,1,0,0,0,1,0.41141459873431424,0.342458696605664,0.3755262798262498
1,0,1,0,1,1,0,0,1,1,0,0,0.39353472251741434,0.32919337961287326,0.36535376080202375
1,1,1,1,0,0,1,1,1,1,1,1,0.41209100992291153,0.3420056766335689,0.37267028698989896
1,1,0,1,0,0,0,1,1,0,1,0,0.4040064741460444,0.33250744489651235,0.37453442808954207
0,0,0,0,0,0,0,1,0,1,0,0,0.4098017285021739,0.3346461441694748,0.3775139843864721
1,0,0,0,1,0,0,1,0,0,1,1,0.41115318244092625,0.3422444581496724,0.3655617055064596
1,0,0,1,1,0,0,0,0,0,1,0,0.3983428683136903,0.3327013129868581,0.3710473884563064
1,1,0,0,0,1,1,0,0,1,1,0,0.40694483784306656,0.33534212376424133,0.3759108768348112
1,0,1,1,1,0,0,1,1,1,1,1,0.4072356337030417,0.3395495221545814,0.375652161309907
0,0,0,0,1,0,1,1,1,1,0,0,0.4070143440318806,0.32999779137506996,0.36856319088326006
0,0,1,0,1,0,0,0,0,1,0,1,0.4046113189786815,0.3340065406489242,0.3722761400690167
1,0,1,1,0,1,0,1,0,1,1,1,0.41167411154850964,0.341560127033651,0.3784187669120968
1,0,0,1,1,1,1,0,0,1,0,0,0.40619348050988696,0.3334048966834783,0.37334693797625335
1,1,0,1,0,1,0,1,1,1,1,0,0.4072195258330598,0.33398580336055267,0.37295296546960544
1,0,0,1,1,1,0,0,0,1,0,1,0.40930888049115516,0.3415882987538926,0.3806080898692725
1,1,0,1,0,0,1,0,1,1,0,1,0.4090480736273495,0.33933541007942386,0.3721954088369603
0,0,0,0,0,1,0,1,1,0,0,0,0.4045777839058739,0.3325021088416797,0.3737741810094219
1,1,1,1,1,1,0,0,0,1,1,1,0.40014360811176614,0.3363893240150424,0.37515781230422096
1,0,1,0,1,1,0,1,0,1,0,1,0.4125055866240171,0.339883273821243,0.36964756377748226
0,1,1,0,1,0,1,0,0,1,0,1,0.41364651441002476,0.3416746691626701,0.38382648015363463
1,1,1,1,0,0,1,1,0,0,1,0,0.4110167153177992,0.3360722459900026,0.3652552614609858
1,0,0,0,0,0,1,1,1,0,1,1,0.41264359139163415,0.3401611147516612,0.3694692156216743
1,1,0,1,0,1,1,0,1,0,1,1,0.4181909186997591,0.34261313797475357,0.38329028249356184
1,0,1,1,0,0,0,0,0,1,0,1,0.409585749081553,0.3409923931568918,0.38445660973631235
0,0,0,1,1,0,1,1,0,0,1,0,0.4080533867806548,0.3322765383115335,0.3756180442938742
0,0,0,0,1,0,0,0,0,0,0,0,0.40307518088085853,0.3311211295162543,0.37216856788737573
1,0,0,0,0,0,0,1,0,0,0,1,0.4106632298867899,0.34260554028533974,0.3831309489955986
1,0,0,0,0,1,1,0,0,0,0,0,0.40006086835054144,0.3306652641538469,0.37405485112787895
0,1,1,1,0,0,1,1,1,0,0,1,0.41671576124308124,0.3405696775750814,0.37896842309436546
1,1,0,0,0,1,0,1,1,1,0,0,0.3903687925597938,0.32657652974339557,0.366616711181967
1,1,1,1,1,1,1,1,1,0,0,1,0.4129076593424922,0.3462551090606564,0.38567614175291254
1,1,0,1,0,0,1,0,0,0,0,0,0.40315176346401393,0.3314105497190276,0.37085741438921693
0,1,1,1,1,1,1,1,0,1,0,1,0.4221147500531203,0.3502892078531642,0.38709480221925924
1,0,0,1,1,1,1,0,1,1,0,0,0.3999932267325243,0.32761199901927407,0.36252179987669225
0,1,0,0,0,1,1,1,1,1,0,1,0.4153045099349078,0.34127672567840667,0.37636347885097887
0,0,1,0,0,1,1,1,1,1,1,0,0.4030610546357826,0.33300265328467965,0.37234257135220405
0,1,0,1,1,1,1,0,1,0,1,0,0.3918099866842272,0.3187664960884783,0.35197484646280397
0,1,0,1,0,1,1,0,1,1,1,1,0.41968652651254307,0.3439546419603642,0.38219632662959935
1,1,1,0,1,1,1,0,1,1,0,0,0.3880092972733293,0.3230027652767581,0.35479596879035896
1,0,0,0,0,1,0,0,0,1,0,0,0.4051105128537884,0.334994712758874,0.3760515379557186
0,1,1,0,0,1,0,1,0,0,0,1,0.41909477676675466,0.34936609983104716,0.38787729052010217
0,0,0,0,1,1,0,1,1,1,0,1,0.41642905497109056,0.3427405129019684,0.380169245194302
0,1,1,0,1,1,1,0,0,0,1,1,0.41547149610646045,0.34404241653997686,0.3769179889002865
1,0,0,0,0,1,1,1,0,1,0,0,0.40282750509433884,0.33238114801872676,0.3700546881009363
1,1,1,0,1,0,1,1,1,0,0,1,0.4072052181433338,0.34034454230186506,0.37755698360622736
0,0,0,0,1,1,1,0,0,0,0,0,0.41111988159289414,0.33476348271894973,0.3770242127223576
0,0,0,1,0,0,0,0,1,1,0,0,0.4033133223907431,0.32795959381813733,0.36450512985514133
0,1,0,1,1,0,1,1,1,0,0,1,0.4126569358971468,0.33594008181186935,0.3697834969017402
0,0,0,1,0,1,0,1,1,0,0,1,0.40891796498112437,0.3367552734970146,0.3718920707200525
1,0,0,0,1,0,1,0,1,1,0,1,0.40820033753072676,0.3374573606327536,0.37871846662841363
1,1,1,0,1,1,1,0,1,0,0,0,0.38672409946872555,0.32310281344832065,0.35635520766626066
0,1,0,0,0,0,0,0,0,1,1,1,0.4132446529095994,0.3393994420062978,0.3788842412460897
1,1,0,1,1,0,1,1,0,0,1,0,0.3998019503980616,0.3304710471462928,0.3682334710357382
1,1,0,1,0,0,0,1,0,0,0,1,0.4092061216529069,0.3407922782143897,0.3772618968046323
0,1,1,1,0,1,0,1,1,1,1,1,0.42036630266374775,0.3448293857247373,0.3833613617308476
1,0,0,0,1,1,0,0,1,0,1,0,0.40552669625866133,0.3341748275615756,0.3774410088613255
1,0,1,1,1,1,1,0,0,1,0,0,0.3963933700426617,0.3314522155169353,0.3672477620133165
0,0,1,0,1,1,1,1,0,0,0,0,0.41070760811014406,0.3367217017045132,0.3763146113244587
1,0,1,0,0,0,0,0,0,1,0,0,0.39441498213286064,0.33206365163572804,0.36990942117951936
0,0,1,1,1,0,0,1,1,1,0,1,0.41101999067452044,0.34106845480777803,0.37790684606576186
0,0,1,1,0,0,0,0,1,1,1,0,0.39322515734443814,0.3242770151089453,0.36201977017585396
1,1,1,1,1,0,0,0,0,0,0,1,0.40019505672643824,0.33886387010124797,0.3776668601128784
1,0,1,1,1,1,1,0,1,0,0,1,0.40363533075902375,0.336613211799322,0.36693249114361465
1,0,1,1,0,1,1,1,0,1,1,1,0.41136581402762606,0.34177149899738685,0.38152181320745243
0,1,1,1,0,0,0,0,1,0,1,0,0.40618332530103046,0.3314746972326167,0.3710549389431932
0,0,1,0,1,0,1,1,1,1,1,1,0.4184607253240652,0.3401866694228516,0.36938722166745885
1,1,1,0,1,1,1,1,1,1,1,1,0.3957197710740214,0.33018613158240717,0.36053594958755836
1,0,1,1,0,1,1,1,0,0,1,1,0.41017506291893324,0.34284737673299226,0.38156044141263606
0,1,0,1,0,1,0,1,0,1,1,0,0.41067587975088266,0.33741518131320597,0.3791328592190126
1,1,0,1,1,0,0,1,1,1,0,1,0.41070390023307224,0.3425040738904324,0.380637095266622
1,0,1,1,0,0,0,1,1,1,0,1,0.4128898765357247,0.3442523392730005,0.38474459927080606
1,1,0,0,0,0,0,1,1,1,1,1,0.40329335125203464,0.3385038479416244,0.3705779429053743
1,1,0,1,0,0,0,0,1,0,0,0,0.39010907090793284,0.3250047078107624,0.36447371978227056
1,0,0,1,1,0,1,0,0,1,0,0,0.41170282739620273,0.3369464314833265,0.37904198619625273
0,1,0,0,1,0,1,0,0,0,1,1,0.41178314061964116,0.3411394000666492,0.3829282688146028
1,0,1,1,1,1,1,0,1,0,1,1,0.4101846025893767,0.3430859403503549,0.37306535285971343
1,1,1,0,0,1,0,0,0,0,1,0,0.3868335090766963,0.3236134934262741,0.3620515809419025
0,1,0,0,1,0,0,0,1,1,1,0,0.3941259471086217,0.325402130449156,0.36561669650224404
0,1,0,1,0,1,0,1,1,1,1,0,0.40788482086903904,0.33580370506978785,0.37889456338933897
0,0,0,0,0,1,0,1,1,0,0,1,0.4177980839528701,0.34685108189505054,0.3849613148813784
1,1,1,0,0,1,1,0,0,1,0,0,0.4032615907146783,0.3373982339853339,0.3794058189090653
0,0,0,0,0,0,0,1,0,0,0,1,0.4167729347131342,0.3412607955897209,0.3790042313668928
0,0,1,0,0,1,0,1,0,1,1,0,0.40111637932639027,0.3305615989791761,0.37066568926834187
0,0,1,1,0,1,1,1,0,1,0,0,0.41090293760798674,0.3370530303106659,0.3755587219913874
0,1,1,1,1,1,0,1,0,1,0,1,0.4187186020988529,0.34443928681778935,0.3869753259166726
0,1,1,0,0,0,1,0,1,0,1,0,0.4083464177755283,0.3323928447665085,0.37375574653346927
1,1,0,0,1,1,1,1,1,1,1,0,0.4011984307751459,0.3343899564632769,0.3681952566530314
1,0,0,1,0,0,1,1,0,1,0,1,0.41846036311627327,0.3470890787969152,0.37326624957347654
1,0,0,1,0,1,0,1,0,1,0,0,0.40178999091474,0.33179658850849025,0.3739885170324231
0,0,1,1,0,1,1,1,1,1,0,1,0.4150307861422855,0.3439769309374878,0.38388400154971
1,0,1,1,0,1,0,0,0,1,1,0,0.3961859844378717,0.33108340443927387,0.36860103834299685
0,1,1,1,0,0,0,1,1,1,1,1,0.4293390241144073,0.34936879818190647,0.3890245111966795
1,0,1,1,0,0,0,1,0,1,0,0,0.40134676094725985,0.3346796322630365,0.3747489146474245
0,1,1,0,0,0,1,0,1,1,0,1,0.4233765238259242,0.34757273796220906,0.3761903940971288
1,0,1,0,0,0,1,1,0,0,1,1,0.40655092833693407,0.3354098661553124,0.363291451659116
0,1,0,0,0,0,0,1,0,1,1,0,0.4076558112559487,0.3375591675803772,0.37667173963599115
0,0,1,1,0,0,0,0,0,1,0,0,0.3967010554970356,0.3274145174955542,0.3631484085222472
1,0,1,0,1,0,0,1,0,1,0,0,0.39701855811967557,0.3319468330728161,0.3702633838092952
1,0,1,1,0,1,0,1,1,0,1,0,0.4031904359841762,0.33781994338887383,0.37949854648291537
1,0,1,1,0,0,1,0,1,0,1,0,0.4040741833679845,0.33604963076588856,0.362738486066605
1,0,0,0,0,1,0,1,1,0,0,1,0.4099359646547131,0.33525650028971726,0.373630311447772
1,1,1,0,0,0,1,1,1,1,1,1,0.41728117345673343,0.3452649452758343,0.37494604952337746
0,0,0,1,0,1,1,1,1,0,1,0,0.4004112882248084,0.32835962908774674,0.3656172600272775
0,1,0,1,1,0,0,0,0,0,1,0,0.3946146261448959,0.32684510781087023,0.3647819261573165
